task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.006287995634640217,0.015334475381180114,0.2708333333333333,0.5294117647058824,0.40012254901960786
111,111.py,0.0,0.002503224236131981,0.04253665667561763,0.13333333333333333,0.8888888888888888,0.5111111111111111
115,115.py,0.0,0.02196962240313244,0.3168053533839811,0.36363636363636365,0.2857142857142857,0.3246753246753247
117,117.py,0.0,0.011802418226779547,0.08376236619874852,0.5641025641025641,0.8095238095238095,0.6868131868131868
140,140.py,0.0,0.022942103001493817,0.05463401096604415,0.4482758620689655,0.29411764705882354,0.37119675456389456
16,16.py,0.0,0.08366924502512121,0.36037820842482543,0.7222222222222222,0.42857142857142855,0.5753968253968254
160,160.py,0.0,0.004510072679790469,0.056062252838723625,0.2413793103448276,0.75,0.4956896551724138
162,162.py,0.0,0.006490539540486025,0.09821584453553746,0.13333333333333333,0.6666666666666666,0.39999999999999997
166,166.py,0.0,0.021141867149948427,0.07885506829373674,0.22580645161290322,0.42857142857142855,0.32718894009216587
170,170.py,0.0,0.01738643041934333,0.2564502002740143,0.6,0.6666666666666666,0.6333333333333333
171,171.py,0.0,0.010279947040838344,0.08334210387845642,0.2727272727272727,1.0,0.6363636363636364
18,18.py,0.0,0.016195615183519103,0.019445375545211304,0.34523809523809523,0.15,0.24761904761904763
249,249.py,0.0,0.0011975284933995465,0.0143231450794005,0.0,0.6,0.3
250,250.py,0.0,0.005381887058206485,0.015207675084487074,0.0625,0.3333333333333333,0.19791666666666666
251,251.py,0.0,0.004497052066471466,0.02270093995092867,0.18181818181818182,0.7,0.4409090909090909
265,265.py,0.0,0.006230680769138299,0.14953487812212207,0.18181818181818182,0.875,0.5284090909090909
267,267.py,0.0,0.0013688012302602397,0.10855926040543844,0.07692307692307693,0.75,0.41346153846153844
270,270.py,0.0,0.0288136391716006,0.08399407620236889,0.3333333333333333,0.47058823529411764,0.4019607843137255
271,271.py,0.0,0.017277113099146417,0.07492402094280844,0.391304347826087,0.21052631578947367,0.3009153318077803
272,272.py,0.0,0.003421983513939922,0.031848093073478904,0.4166666666666667,0.5714285714285714,0.49404761904761907
273,273.py,0.0,0.0017284818621082806,0.022108037572889653,0.13333333333333333,0.5833333333333334,0.35833333333333334
284,284.py,0.0,0.007447938959763117,0.0632708767532676,0.36363636363636365,0.4444444444444444,0.40404040404040403
292,292.py,0.0,0.0021470850489829487,0.048549177170732344,0.1111111111111111,0.8333333333333334,0.4722222222222222
293,293.py,0.0,0.0007433247299312016,0.04576318980860576,0.058823529411764705,0.6363636363636364,0.34759358288770054
304,304.py,0.0,0.0028015616929536256,0.01646862341369645,0.10526315789473684,0.3225806451612903,0.21392190152801357
305,305.py,0.0,0.0016134586340636127,0.022089591134157885,0.2857142857142857,0.5833333333333334,0.43452380952380953
310,310.py,0.0,0.006132910803680854,0.019789042442993527,0.06666666666666667,0.2222222222222222,0.14444444444444443
389,389.py,0.0,0.00782102484100784,0.03742337430080271,0.36363636363636365,0.625,0.4943181818181818
411,411.py,0.0,0.006369304104455854,0.02736989145562129,0.5238095238095238,0.5,0.5119047619047619
413,413.py,0.0,0.0016517619895474274,0.02984745896009824,1.0,1.0,1.0
417,417.py,0.0,0.003067583812482852,0.01682845596488031,0.2222222222222222,0.35,0.2861111111111111
419,419.py,0.0,0.0023897302920903593,0.048549177170732344,0.2777777777777778,0.4166666666666667,0.3472222222222222
422,422.py,0.0,0.002161519364946383,0.014908960803395835,0.05263157894736842,0.42857142857142855,0.24060150375939848
429,429.py,0.0,0.002563559704586724,0.01839381624963888,0.2,0.3333333333333333,0.26666666666666666
430,430.py,0.0,0.004517047783741061,0.036583059421575685,0.1111111111111111,0.6666666666666666,0.38888888888888884
432,432.py,0.0,0.0024969901358296393,0.03459872363114905,0.3,0.8571428571428571,0.5785714285714285
438,438.py,0.0,0.002327479199664437,0.012756976469629349,0.14285714285714285,0.44,0.2914285714285714
444,444.py,0.0,0.00164913734362801,0.018483326514397463,0.0,0.4117647058823529,0.20588235294117646
450,450.py,0.0,0.004862215879511135,0.022894156860669916,0.38461538461538464,0.7,0.5423076923076923
451,451.py,0.0,0.006510755202591488,0.04576318980860576,0.3076923076923077,0.5,0.40384615384615385
452,452.py,0.0,0.016420912393877624,0.09075298076899008,0.4,0.75,0.575
454,454.py,0.0,0.007711727065811939,0.022714580982592564,0.10526315789473684,0.2857142857142857,0.19548872180451127
455,455.py,0.0,0.0045322114624299645,0.015226277779914149,0.0,0.25,0.125
456,456.py,0.0,0.0062589852960783475,0.0322389403377945,0.4166666666666667,0.5714285714285714,0.49404761904761907
457,457.py,0.0,0.002877533669929391,0.0752421768074461,0.125,1.0,0.5625
458,458.py,0.0,0.007205335066302803,0.07705654326501768,0.25,0.6666666666666666,0.4583333333333333
464,464.py,0.0,0.004880197685284189,0.02397190764150842,0.21428571428571427,0.5,0.35714285714285715
465,465.py,0.0,0.007296927244087925,0.03784011744573531,0.23529411764705882,0.45454545454545453,0.3449197860962567
468,468.py,0.0,0.015201751036208359,0.05014818974942196,0.2916666666666667,0.4411764705882353,0.366421568627451
473,473.py,0.0,0.003061068863829116,0.02062353272197709,0.4,0.375,0.3875
474,474.py,0.0,0.003330819561259882,0.04153509237206396,0.3,0.7777777777777778,0.5388888888888889
478,478.py,0.0,0.003496039269903171,0.039281465090051315,0.25,0.75,0.5
560,560.py,0.0,0.004451963616250483,0.03391326091030751,0.15384615384615385,0.75,0.4519230769230769
562,562.py,0.0,0.003719542837289603,0.02950234363196405,0.3333333333333333,0.75,0.5416666666666666
57,57.py,0.0,0.00048543342315249656,0.014411291670643004,0.15384615384615385,0.5555555555555556,0.3547008547008547
572,572.py,0.0,0.004299703119715468,0.03391326091030751,0.25,0.6666666666666666,0.4583333333333333
573,573.py,0.0,0.019563397249507924,0.08111422162357036,0.5882352941176471,0.3333333333333333,0.4607843137254902
578,578.py,0.0,0.003787047284389884,0.01999055661227735,0.16666666666666666,0.6923076923076923,0.42948717948717946
581,581.py,0.0,0.00230977385156945,0.03524570878135214,0.2,1.0,0.6
584,584.py,0.0,0.0025693749896503557,0.021500003802814183,0.38461538461538464,0.5384615384615384,0.46153846153846156
587,587.py,0.0,0.007696339439306161,0.048549177170732344,0.3333333333333333,0.4,0.3666666666666667
590,590.py,0.0,0.004299703119715468,0.022773126241644532,0.43478260869565216,0.631578947368421,0.5331807780320366
595,595.py,0.0,0.04263588032247886,0.17114846711694612,0.3870967741935484,0.625,0.5060483870967742
61,61.py,0.0,0.028815115659216215,0.1580344059302604,0.16326530612244897,0.45714285714285713,0.31020408163265306
612,612.py,0.0,0.0023395375696551256,0.0446323613785333,0.07142857142857142,0.5714285714285714,0.3214285714285714
615,615.py,0.0,0.002742193645006535,0.027533580289873377,0.4117647058823529,0.5,0.45588235294117646
619,619.py,0.0,0.020111428237972198,0.06236035498546075,0.8148148148148148,0.9375,0.8761574074074074
620,620.py,0.0,0.024446685376263683,0.05964877882457916,0.34545454545454546,0.3333333333333333,0.33939393939393936
625,625.py,0.0,0.003934051501215765,0.01612277920720181,0.2857142857142857,0.35294117647058826,0.31932773109243695
627,627.py,0.0,0.0013905686347967575,0.009017050891387539,0.06666666666666667,0.14705882352941177,0.10686274509803922
629,629.py,0.0,0.009303926858598736,0.09985227134797103,0.3,0.8,0.55
64,64.py,0.0,0.009831839445040182,0.028339296176052856,0.38461538461538464,0.8,0.5923076923076923
69,69.py,0.0,0.011196757048352724,0.03131569335585406,0.20634920634920634,0.38095238095238093,0.2936507936507936
71,71.py,0.0,0.003840458288807616,0.005302455412691847,0.125,0.044444444444444446,0.08472222222222223
723,723.py,0.0,0.003519816815769827,0.021500003802814183,0.14285714285714285,0.6,0.37142857142857144
725,725.py,0.0,0.002004607858648269,0.04576318980860576,0.3333333333333333,1.0,0.6666666666666666
728,728.py,0.0,0.003719542837289603,0.027215219500462396,0.0625,0.5,0.28125
733,733.py,0.0,0.08602426829749511,0.24290026651898028,0.6590909090909091,0.9705882352941176,0.8148395721925134
735,735.py,0.0,0.0018365590412314323,0.008047798253159325,0.2571428571428571,0.21739130434782608,0.23726708074534159
736,736.py,0.0,0.0021976303252009962,0.02854848644329578,0.16666666666666666,0.5555555555555556,0.3611111111111111
