task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.008626053497978299,0.02068412870173096,0.2708333333333333,0.4411764705882353,0.35600490196078427
111,111.py,0.0,0.004545435141870279,0.04253665667561763,0.13333333333333333,0.5555555555555556,0.34444444444444444
115,115.py,0.0,0.06714082273626723,0.3168053533839811,0.36363636363636365,0.2857142857142857,0.3246753246753247
117,117.py,0.0,0.01620187174524211,0.06049432582588887,0.41025641025641024,0.5714285714285714,0.4908424908424908
140,140.py,0.0,0.006400178381760218,0.014185917025194719,0.034482758620689655,0.17647058823529413,0.10547667342799188
16,16.py,0.0,0.09600584732407934,0.36037820842482543,0.8333333333333334,0.42857142857142855,0.6309523809523809
160,160.py,0.0,0.025548216004730413,0.12258181047369769,0.2413793103448276,0.8,0.5206896551724138
162,162.py,0.0,0.00540773740350673,0.02169547848686038,0.13333333333333333,0.5,0.31666666666666665
166,166.py,0.0,0.09953612427829882,0.27375904834311154,0.6451612903225806,0.8571428571428571,0.7511520737327189
170,170.py,0.0,0.004060359468269582,0.019725138153041097,0.13333333333333333,0.4,0.26666666666666666
171,171.py,0.0,0.006243702571093031,0.04686670913916292,0.18181818181818182,0.4,0.2909090909090909
18,18.py,0.0,0.003680990998454764,0.0050490615484842126,0.047619047619047616,0.05,0.04880952380952381
249,249.py,0.0,0.0052608684749981885,0.026084743001221457,0.07142857142857142,0.7,0.3857142857142857
250,250.py,0.0,0.00606212098164554,0.01545503546744576,0.0625,0.3333333333333333,0.19791666666666666
251,251.py,0.0,0.018515655955607467,0.02094108425209915,0.18181818181818182,0.7,0.4409090909090909
265,265.py,0.0,0.03280894525012139,0.14953487812212207,0.36363636363636365,0.75,0.5568181818181819
267,267.py,0.0,0.003439174150102313,0.10855926040543844,0.07692307692307693,0.5,0.28846153846153844
270,270.py,0.0,0.12026090985962345,0.28429779147155515,0.7083333333333334,0.5882352941176471,0.6482843137254902
271,271.py,0.0,0.019148595700498598,0.0734962427357211,0.43478260869565216,0.6842105263157895,0.5594965675057209
272,272.py,0.0,0.006369304104455854,0.031848093073478904,0.4166666666666667,0.5714285714285714,0.49404761904761907
273,273.py,0.0,0.004451963616250483,0.022108037572889653,0.13333333333333333,0.6666666666666666,0.39999999999999997
284,284.py,0.0,0.00995793413371623,0.0632708767532676,0.36363636363636365,0.4444444444444444,0.40404040404040403
292,292.py,0.0,0.004188635776841715,0.048549177170732344,0.1111111111111111,0.8333333333333334,0.4722222222222222
293,293.py,0.0,0.006934586087029742,0.0915263796172115,0.29411764705882354,0.6363636363636364,0.4652406417112299
304,304.py,0.0,0.0040800107015866475,0.007984840092721572,0.10526315789473684,0.2903225806451613,0.19779286926994907
305,305.py,0.0,0.009990095999535837,0.03965384287913187,0.2857142857142857,0.5833333333333334,0.43452380952380953
310,310.py,0.0,0.0063161840849674045,0.019789042442993527,0.06666666666666667,0.2222222222222222,0.14444444444444443
389,389.py,0.0,0.035216127571771394,0.10267739931266864,0.6818181818181818,1.0,0.8409090909090908
411,411.py,0.0,0.09604819623436828,0.3672056269893592,0.5714285714285714,0.5,0.5357142857142857
413,413.py,0.0,0.004707378393706195,0.02950234363196405,0.3,0.75,0.525
417,417.py,0.0,0.004416685676341836,0.01612863884080848,0.19444444444444445,0.25,0.2222222222222222
