task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.013683176557636298,0.014311168440644369,0.25,0.35294117647058826,0.30147058823529416
111,111.py,0.0,0.004545435141870279,0.04253665667561763,0.2,0.6666666666666666,0.43333333333333335
115,115.py,0.0,0.025326605584447867,0.1338016137831896,0.09090909090909091,0.2857142857142857,0.18831168831168832
117,117.py,0.0,0.05166904287631363,0.06049432582588887,0.41025641025641024,0.6666666666666666,0.5384615384615384
140,140.py,0.0,0.01990978655858373,0.05421532869012604,0.4482758620689655,0.29411764705882354,0.37119675456389456
16,16.py,0.0,0.013769637489372186,0.018064241371664576,0.16666666666666666,0.2857142857142857,0.22619047619047616
162,162.py,0.0,0.013596634387289886,0.02132447888574694,0.13333333333333333,0.5,0.31666666666666665
166,166.py,0.0,0.09176564559821775,0.11330849383575528,0.5806451612903226,0.5238095238095238,0.5522273425499232
170,170.py,0.0,0.04591619574497687,0.2564502002740143,0.6,0.6666666666666666,0.6333333333333333
171,171.py,0.0,0.008517399705356638,0.04686670913916292,0.09090909090909091,0.6,0.34545454545454546
18,18.py,0.0,0.0020955787917950625,0.009195150377899574,0.08333333333333333,0.1,0.09166666666666667
249,249.py,0.0,0.03807134866446317,0.06238986072117501,0.21428571428571427,0.5,0.35714285714285715
250,250.py,0.0,0.06606584283847577,0.0746310966902173,0.25,0.6666666666666666,0.4583333333333333
251,251.py,0.0,0.00771678504430642,0.022298994553540907,0.18181818181818182,0.7,0.4409090909090909
267,267.py,0.0,0.0038111203719291505,0.10855926040543844,0.15384615384615385,0.5,0.3269230769230769
270,270.py,0.0,0.2590924722191636,0.2821839066262032,0.7083333333333334,0.5882352941176471,0.6482843137254902
271,271.py,0.0,0.019678671382569235,0.08291705932865436,0.43478260869565216,0.6842105263157895,0.5594965675057209
272,272.py,0.0,0.02547055398169822,0.0322389403377945,0.25,0.5714285714285714,0.4107142857142857
273,273.py,0.0,0.019765441873349214,0.022554890372661975,0.06666666666666667,0.5833333333333334,0.325
284,284.py,0.0,0.018693000799960027,0.03514847831369806,0.18181818181818182,0.4444444444444444,0.31313131313131315
292,292.py,0.0,0.00402899484413971,0.048549177170732344,0.2222222222222222,0.6666666666666666,0.4444444444444444
293,293.py,0.0,0.004273297457822545,0.04576318980860576,0.058823529411764705,0.36363636363636365,0.21122994652406418
310,310.py,0.0,0.021359012567909896,0.023822075879507874,0.13333333333333333,0.3333333333333333,0.23333333333333334
413,413.py,0.0,0.05344445934790546,0.06382504819771465,0.3,0.75,0.525
422,422.py,0.0,0.3964513253420688,0.4183553193122168,0.42105263157894735,0.7857142857142857,0.6033834586466165
450,450.py,0.0,0.018710158230410626,0.022894156860669916,0.38461538461538464,0.7,0.5423076923076923
451,451.py,0.0,0.012109013026441871,0.04576318980860576,0.23076923076923078,0.75,0.4903846153846154
