task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.007796433633895288,0.014625887667929254,0.25,0.4117647058823529,0.33088235294117646
111,111.py,0.0,0.006243702571093031,0.04253665667561763,0.13333333333333333,0.6666666666666666,0.39999999999999997
115,115.py,0.0,0.007988739893685173,0.03514847831369806,0.09090909090909091,0.5714285714285714,0.33116883116883117
117,117.py,0.0,0.03901663112717908,0.06089899270352937,0.4358974358974359,0.5714285714285714,0.5036630036630036
140,140.py,0.0,0.010921823441095125,0.026762273256983396,0.4482758620689655,0.29411764705882354,0.37119675456389456
16,16.py,0.0,0.010275474580767148,0.020316538863000368,0.16666666666666666,0.5714285714285714,0.369047619047619
160,160.py,0.0,0.12027134153882219,0.16177300984817441,0.1724137931034483,0.55,0.36120689655172417
162,162.py,0.0,0.00920704688493996,0.041966354192267734,0.2,0.5,0.35
166,166.py,0.0,0.035175352313230275,0.09956988250542538,0.5806451612903226,0.5238095238095238,0.5522273425499232
170,170.py,0.0,0.016894127989367857,0.03626753513008075,0.6,0.7333333333333333,0.6666666666666666
171,171.py,0.0,0.015138514598766055,0.04686670913916292,0.09090909090909091,0.4,0.24545454545454548
18,18.py,0.0,0.004043184272413229,0.0051708130488325845,0.2619047619047619,0.11666666666666667,0.18928571428571428
249,249.py,0.0,0.004884387930507875,0.02864629015880099,0.21428571428571427,0.7,0.45714285714285713
250,250.py,0.0,0.016518403195710997,0.038245278077980595,0.3125,0.8333333333333334,0.5729166666666667
251,251.py,0.0,0.006352348738099228,0.02270093995092867,0.18181818181818182,0.7,0.4409090909090909
265,265.py,0.0,0.005783214009218943,0.039281465090051315,0.45454545454545453,0.75,0.6022727272727273
267,267.py,0.0,0.008083053722455262,0.1977038138188755,0.15384615384615385,0.5,0.3269230769230769
270,270.py,0.0,0.025783373329453175,0.06620697672079141,0.625,0.5882352941176471,0.6066176470588236
271,271.py,0.0,0.00984626779733068,0.03542938205971965,0.43478260869565216,0.6842105263157895,0.5594965675057209
272,272.py,0.0,0.006409912521492096,0.0322389403377945,0.25,0.5714285714285714,0.4107142857142857
273,273.py,0.0,0.010713701843513142,0.022108037572889653,0.13333333333333333,0.6666666666666666,0.39999999999999997
284,284.py,0.0,0.018561813742586367,0.0632708767532676,0.18181818181818182,0.4444444444444444,0.31313131313131315
292,292.py,0.0,0.0169861974906263,0.048549177170732344,0.2222222222222222,0.6666666666666666,0.4444444444444444
293,293.py,0.0,0.04857956790684703,0.19355472730798323,0.23529411764705882,0.5454545454545454,0.39037433155080214
304,304.py,0.0,0.005868131535243178,0.008340582868969059,0.18421052631578946,0.3870967741935484,0.28565365025466893
305,305.py,0.0,0.00562193526586634,0.03965384287913187,0.2857142857142857,0.6666666666666666,0.47619047619047616
310,310.py,0.0,0.01340082578177889,0.020266229259742762,0.13333333333333333,0.4444444444444444,0.28888888888888886
389,389.py,0.0,0.013020730574087048,0.040214032771020466,0.4090909090909091,0.5,0.4545454545454546
411,411.py,0.0,0.007087648989046159,0.02736989145562129,0.5238095238095238,0.5,0.5119047619047619
413,413.py,0.0,0.007048793693474341,0.02984745896009824,0.3,0.75,0.525
417,417.py,0.0,0.018408880449966674,0.0711060934086237,0.3611111111111111,0.65,0.5055555555555555
419,419.py,0.0,0.00579653593359586,0.048549177170732344,0.16666666666666666,0.4166666666666667,0.2916666666666667
422,422.py,0.0,0.14731448627368107,0.34382635288160374,0.42105263157894735,0.7857142857142857,0.6033834586466165
429,429.py,0.0,0.006256262221561363,0.022401521369401368,0.3333333333333333,0.5833333333333334,0.45833333333333337
430,430.py,0.0,0.1378592993183041,0.17066805911409771,0.1111111111111111,0.6666666666666666,0.38888888888888884
432,432.py,0.0,0.013659149296955463,0.03459872363114905,0.4,0.8571428571428571,0.6285714285714286
438,438.py,0.0,0.008695585367072415,0.02836565375053376,0.2857142857142857,0.32,0.3028571428571428
444,444.py,0.0,0.007510032189201753,0.03403726027633586,0.2857142857142857,0.6470588235294118,0.46638655462184875
450,450.py,0.0,0.005965518750356762,0.022894156860669916,0.38461538461538464,0.7,0.5423076923076923
451,451.py,0.0,0.008301095462822575,0.04576318980860576,0.23076923076923078,0.75,0.4903846153846154
452,452.py,0.0,0.019320990745681776,0.041205779176056195,0.26666666666666666,0.75,0.5083333333333333
454,454.py,0.0,0.01618861356572822,0.01999136931912372,0.10526315789473684,0.2857142857142857,0.19548872180451127
455,455.py,0.0,0.0067177027389942,0.012803722402787088,0.041666666666666664,0.25,0.14583333333333334
456,456.py,0.0,0.006734719128165655,0.0322389403377945,0.4166666666666667,0.5714285714285714,0.49404761904761907
457,457.py,0.0,0.004977587797754485,0.0752421768074461,0.125,1.0,0.5625
458,458.py,0.0,0.023830412565256146,0.1370280642969544,1.0,1.0,1.0
464,464.py,0.0,0.009441218922485381,0.02556795749489219,0.35714285714285715,0.6,0.47857142857142854
465,465.py,0.0,0.06233797721624644,0.19574933521404528,0.4117647058823529,0.36363636363636365,0.3877005347593583
468,468.py,0.0,0.08917631497150462,0.11229461161438499,0.3125,0.5588235294117647,0.43566176470588236
473,473.py,0.0,0.006222245607755165,0.02062353272197709,0.44,0.625,0.5325
474,474.py,0.0,0.007678432706586176,0.04253665667561763,0.2,0.8888888888888888,0.5444444444444444
478,478.py,0.0,0.0038111203719291505,0.039281465090051315,0.25,0.75,0.5
560,560.py,0.0,0.007939087147543497,0.033183516807882445,0.07692307692307693,0.625,0.35096153846153844
562,562.py,0.0,0.004546382520112882,0.02950234363196405,0.3333333333333333,0.75,0.5416666666666666
57,57.py,0.0,0.006256262221561363,0.013275045921297616,0.23076923076923078,0.5,0.3653846153846154
572,572.py,0.0,0.0033036080347657133,0.03585890753612134,0.3333333333333333,0.8333333333333334,0.5833333333333334
573,573.py,0.0,0.011692093421606195,0.03835654723565782,0.5882352941176471,0.3333333333333333,0.4607843137254902
578,578.py,0.0,0.007144717698130144,0.021040698706927888,0.16666666666666666,0.6923076923076923,0.42948717948717946
581,581.py,0.0,0.015721757597198516,0.06267671821810655,0.3,0.8,0.55
584,584.py,0.0,0.002779070498146936,0.02123934952630704,0.4230769230769231,0.5384615384615384,0.4807692307692307
587,587.py,0.0,0.020255986027125642,0.048549177170732344,0.3333333333333333,0.4,0.3666666666666667
590,590.py,0.0,0.008186841244220632,0.024845032688066895,0.4782608695652174,0.5789473684210527,0.528604118993135
595,595.py,0.0,0.007750089308220487,0.024452327471046868,0.3870967741935484,0.625,0.5060483870967742
61,61.py,0.0,0.008760372430216655,0.02029391601940952,0.22448979591836735,0.2571428571428571,0.24081632653061225
612,612.py,0.0,0.004024431001434524,0.0446323613785333,0.21428571428571427,0.5714285714285714,0.39285714285714285
615,615.py,0.0,0.005987016463560547,0.027533580289873377,0.4117647058823529,0.5,0.45588235294117646
619,619.py,0.0,0.004637437214725524,0.014492065168336963,0.2222222222222222,0.375,0.2986111111111111
