task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.008626053497978299,0.02068412870173096,0.2708333333333333,0.4411764705882353,0.18532999653031945
111,111.py,0.0,0.004545435141870279,0.04253665667561763,0.13333333333333333,0.5555555555555556,0.1839927451765942
115,115.py,0.0,0.06714082273626723,0.3168053533839811,0.36363636363636365,0.2857142857142857,0.2583242063677244
117,117.py,0.0,0.01620187174524211,0.06049432582588887,0.41025641025641024,0.5714285714285714,0.26459529481402816
140,140.py,0.0,0.006400178381760218,0.014185917025194719,0.034482758620689655,0.17647058823529413,0.05788486056573468
16,16.py,0.0,0.09600584732407934,0.36037820842482543,0.8333333333333334,0.42857142857142855,0.4295722044134167
160,160.py,0.0,0.025548216004730413,0.12258181047369769,0.2413793103448276,0.8,0.2973773342058139
162,162.py,0.0,0.00540773740350673,0.02169547848686038,0.13333333333333333,0.5,0.1651091373059251
166,166.py,0.0,0.09953612427829882,0.27375904834311154,0.6451612903225806,0.9047619047619048,0.48080459192647396
170,170.py,0.0,0.004060359468269582,0.019725138153041097,0.13333333333333333,0.4,0.139279707738661
171,171.py,0.0,0.006243702571093031,0.04686670913916292,0.18181818181818182,0.4,0.15873214838210944
18,18.py,0.0,0.003680990998454764,0.0050490615484842126,0.047619047619047616,0.05,0.026587275041496647
249,249.py,0.0,0.0052608684749981885,0.026084743001221457,0.07142857142857142,0.7,0.20069354572619774
250,250.py,0.0,0.00606212098164554,0.01545503546744576,0.0625,0.3333333333333333,0.10433762244560615
251,251.py,0.0,0.018515655955607467,0.02094108425209915,0.18181818181818182,0.7,0.2303187305064721
265,265.py,0.0,0.03280894525012139,0.14953487812212207,0.36363636363636365,0.75,0.3239950467521518
267,267.py,0.0,0.003439174150102313,0.10855926040543844,0.07692307692307693,0.5,0.17223037786965442
270,270.py,0.0,0.12026090985962345,0.28429779147155515,0.7083333333333334,0.5882352941176471,0.4252818321955397
271,271.py,0.0,0.019148595700498598,0.0734962427357211,0.43478260869565216,0.6842105263157895,0.3029094933619153
272,272.py,0.0,0.006369304104455854,0.031848093073478904,0.4166666666666667,0.5714285714285714,0.2565781588182932
273,273.py,0.0,0.004451963616250483,0.022108037572889653,0.13333333333333333,0.6666666666666666,0.20664000029728502
284,284.py,0.0,0.00995793413371623,0.0632708767532676,0.36363636363636365,0.4444444444444444,0.22032740474194798
292,292.py,0.0,0.004188635776841715,0.048549177170732344,0.1111111111111111,0.8333333333333334,0.24929556434800465
293,293.py,0.0,0.006934586087029742,0.0915263796172115,0.29411764705882354,0.6363636363636364,0.25723556228167527
304,304.py,0.0,0.0040800107015866475,0.007984840092721572,0.10526315789473684,0.2903225806451613,0.1019126473335516
305,305.py,0.0,0.009990095999535837,0.03965384287913187,0.2857142857142857,0.5833333333333334,0.2296728894815717
310,310.py,0.0,0.0063161840849674045,0.019789042442993527,0.06666666666666667,0.2222222222222222,0.07874852885421245
389,389.py,0.0,0.035216127571771394,0.10267739931266864,0.6818181818181818,1.0,0.45492792717565544
411,411.py,0.0,0.09604819623436828,0.3672056269893592,0.5714285714285714,0.5,0.38367059866307474
413,413.py,0.0,0.004707378393706195,0.02950234363196405,0.3,0.75,0.2710524305064176
417,417.py,0.0,0.004416685676341836,0.01612863884080848,0.19444444444444445,0.25,0.1162474422403987
419,419.py,0.0,0.003148013662646501,0.040824829046386304,0.2777777777777778,0.5833333333333334,0.226270988455036
422,422.py,0.0,0.15653082434702184,0.4041530056106737,0.42105263157894735,0.7857142857142857,0.4418626868127321
429,429.py,0.0,0.003934051501215765,0.01883735901575909,0.06666666666666667,0.5,0.14735951929591037
430,430.py,0.0,0.004185791200819702,0.01906003225068019,0.05555555555555555,0.3333333333333333,0.1030336780850972
432,432.py,0.0,0.005203300368769517,0.03524570878135214,0.3,0.8571428571428571,0.2993979665732447
438,438.py,0.0,0.006568301273760529,0.011148769921344616,0.14285714285714285,0.36,0.130143553513062
444,444.py,0.0,0.004060359468269582,0.018710158230410626,0.25,0.5294117647058824,0.20054557060114064
450,450.py,0.0,0.005302455412691847,0.02267916444390401,0.5384615384615384,0.7,0.3166107895795336
451,451.py,0.0,0.0067177027389942,0.04576318980860576,0.3076923076923077,0.5,0.2150433000599769
452,452.py,0.0,0.020504762097787167,0.09186672262412122,0.4,0.75,0.3155928711804771
454,454.py,0.0,0.08761666883446599,0.3007184211861163,0.7894736842105263,0.42857142857142855,0.40159505070063434
455,455.py,0.0,0.0049811554679751145,0.015226277779914149,0.041666666666666664,0.25,0.07796852497863899
456,456.py,0.0,0.007293301163414325,0.031848093073478904,0.5,0.5714285714285714,0.27764249141636616
457,457.py,0.0,0.00388107836970323,0.0752421768074461,0.125,1.0,0.3010308137942873
458,458.py,0.0,0.00578083904183164,0.07705654326501768,0.25,0.6666666666666666,0.249876012243379
464,464.py,0.0,0.005927305348705561,0.023233421968350106,0.21428571428571427,0.2,0.11086161040069248
465,465.py,0.0,0.01947053359457094,0.08364114744766235,0.35294117647058826,0.7272727272727273,0.2958313961963872
468,468.py,0.0,0.004859115698842829,0.008639594690377896,0.020833333333333332,0.2647058823529412,0.07475948151887381
473,473.py,0.0,0.002997618414141019,0.02062353272197709,0.4,0.625,0.2621552877840295
474,474.py,0.0,0.005641822153183602,0.04153509237206396,0.1,0.2222222222222222,0.09234978418686744
478,478.py,0.0,0.002877533669929391,0.039281465090051315,0.16666666666666666,0.75,0.23970641635666184
560,560.py,0.0,0.0052608684749981885,0.033183516807882445,0.07692307692307693,0.875,0.24759186555148938
562,562.py,0.0,0.004188283864570021,0.02950234363196405,0.75,1.0,0.4459226568741335
57,57.py,0.0,0.0063590800205266555,0.01411399193078978,0.23076923076923078,0.3888888888888889,0.16003279790235903
572,572.py,0.0,0.005959978627465526,0.028517539529041496,0.0,0.3333333333333333,0.09195271287246008
573,573.py,0.0,0.02319549797997616,0.08111422162357036,1.0,1.0,0.5260774299008866
578,578.py,0.0,0.04537988969205095,0.31357777387511115,0.75,0.6153846153846154,0.4310855697379444
581,581.py,0.0,0.0033738343078587568,0.03524570878135214,0.1,1.0,0.28465488577230275
584,584.py,0.0,0.003469194439174961,0.02123934952630704,0.34615384615384615,0.3076923076923077,0.16963867445290898
587,587.py,0.0,0.007696339439306161,0.048549177170732344,0.3333333333333333,0.4,0.19739471248584295
590,590.py,0.0,0.0045322114624299645,0.022773126241644532,0.34782608695652173,0.5263157894736842,0.2253618035335701
595,595.py,0.0,0.007023552922280596,0.02031849585512727,0.1935483870967742,0.5,0.18022260896854553
61,61.py,0.0,0.09528067873060077,0.15481846605682578,0.22448979591836735,0.2571428571428571,0.18293294946216276
612,612.py,0.0,0.0030860166165309253,0.0446323613785333,0.21428571428571427,0.42857142857142855,0.17264388021305177
615,615.py,0.0,0.005623975733856203,0.027533580289873377,0.4117647058823529,0.5,0.23623056547652063
619,619.py,0.0,0.004880197685284189,0.012792428575129907,0.18518518518518517,0.5,0.1757144528613998
