task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.0037811199121930046,0.021448660143705854,0.2916666666666667,0.35294117647058826,0.16745940579828844
111,111.py,0.0,0.001185004972234469,0.04253665667561763,0.2,0.6666666666666666,0.2275970820786297
115,115.py,0.0,0.001183483137996565,0.03514847831369806,0.45454545454545453,0.2857142857142857,0.19414792542785872
117,117.py,0.0,0.011325525241748366,0.08376236619874852,0.5641025641025641,0.8095238095238095,0.36717856626671763
140,140.py,0.0,0.009022938842031395,0.014185917025194719,0.034482758620689655,0.17647058823529413,0.058540550680802474
16,16.py,0.0,0.010846688034591339,0.08273378563532066,0.5,1.0,0.398395118417478
160,160.py,0.0,0.017148155819520516,0.20534714636440574,0.3448275862068966,0.55,0.2793307220977057
162,162.py,0.0,0.0015104735806357834,0.02169547848686038,0.06666666666666667,0.6666666666666666,0.18913482135020737
166,166.py,0.0,0.0069405934235957254,0.06467937650855399,0.22580645161290322,0.47619047619047616,0.19340422443388228
170,170.py,0.0,0.011277537484327563,0.0163857087047657,0.13333333333333333,0.4,0.14024914488060666
171,171.py,0.0,0.0019262933442530722,0.04686670913916292,0.2727272727272727,1.0,0.3303800688026722
18,18.py,0.0,0.002019772503828753,0.005320847136071835,0.2619047619047619,0.11666666666666667,0.0964780120528323
249,249.py,0.0,0.0025533288167664875,0.02864629015880099,0.07142857142857142,0.7,0.2006570476010347
250,250.py,0.0,0.0056414392419841305,0.015207675084487074,0.0625,0.3333333333333333,0.10417061191495114
251,251.py,0.0,0.004563693212632036,0.02270093995092867,0.18181818181818182,0.7,0.22727070374543562
265,265.py,0.0,0.0011779397390718183,0.039281465090051315,0.36363636363636365,0.75,0.28852394211637167
267,267.py,0.0,0.0011101201831296998,0.10855926040543844,0.07692307692307693,0.75,0.23414811437791128
270,270.py,0.0,0.01393836061208162,0.06620697672079141,0.2916666666666667,0.47058823529411764,0.21060005982341434
271,271.py,0.0,0.014592871601642462,0.07422043109521784,0.391304347826087,0.21052631578947367,0.17266099157810524
272,272.py,0.0,0.004615406011134244,0.031848093073478904,0.4166666666666667,0.5714285714285714,0.2561396842949628
284,284.py,0.0,0.0038824850271715044,0.03557982867938776,0.45454545454545453,0.4444444444444444,0.23461305317411457
292,292.py,0.0,0.002627262769368812,0.048549177170732344,0.2222222222222222,0.6666666666666666,0.2350163322072475
293,293.py,0.0,0.008798072220836884,0.19355472730798323,0.23529411764705882,0.7272727272727273,0.2912299111121516
304,304.py,0.0,0.004817802392370422,0.03482689829213414,0.2631578947368421,0.4838709677419355,0.19666839079082055
305,305.py,0.0,0.003041929490129323,0.022089591134157885,0.23809523809523808,0.6666666666666666,0.23247335634654798
310,310.py,0.0,0.0021255035658507304,0.019789042442993527,0.06666666666666667,0.3333333333333333,0.10547863650221107
389,389.py,0.0,0.03846208555567546,0.07684441551308341,0.4090909090909091,0.5,0.256099352539917
