task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.0071977384698700695,0.01976250168109631,0.22916666666666666,0.4411764705882353,0.17432584435146709
111,111.py,0.0,0.0017663627484527883,0.04253665667561763,0.13333333333333333,0.8888888888888888,0.2666313104115732
115,115.py,0.0,0.004024431001434524,0.03514847831369806,0.09090909090909091,0.42857142857142855,0.139663357198913
117,117.py,0.0,0.009225101275784282,0.03330687900506566,0.5384615384615384,0.8095238095238095,0.34762933206654945
140,140.py,0.0,0.01584846494016487,0.026762273256983396,0.4482758620689655,0.29411764705882354,0.19625106183123434
16,16.py,0.0,0.012854565454303758,0.09085832393037023,0.3333333333333333,1.0,0.3592615556795018
160,160.py,0.0,0.03287446669596287,0.2077492757912418,0.1724137931034483,0.65,0.26575938389766324
162,162.py,0.0,0.004223201453497891,0.02169547848686038,0.06666666666666667,0.6666666666666666,0.18981300331842288
166,166.py,0.0,0.02331330883850467,0.06007395231217198,0.22580645161290322,0.47619047619047616,0.196346047238514
170,170.py,0.0,0.01053386130113345,0.03626753513008075,0.5333333333333333,0.5333333333333333,0.2783670157744702
171,171.py,0.0,0.0047291810340735615,0.04686670913916292,0.09090909090909091,0.6,0.18562624527058186
18,18.py,0.0,0.007651787755053268,0.009525247089199535,0.3333333333333333,0.15,0.12512759204439652
249,249.py,0.0,0.0033200591390201775,0.026084743001221457,0.07142857142857142,0.8,0.22520834339220328
250,250.py,0.0,0.011363330168181546,0.03216031723615535,0.25,0.8333333333333334,0.28171424518441757
251,251.py,0.0,0.009020544569112136,0.02094108425209915,0.18181818181818182,0.7,0.22794495265984827
265,265.py,0.0,0.004157514774097771,0.039281465090051315,0.36363636363636365,0.875,0.3205188358751282
267,267.py,0.0,0.0036785086103888684,0.10855926040543844,0.07692307692307693,0.5,0.17229021148472606
270,270.py,0.0,0.03167596767729106,0.06474023032921296,0.375,0.35294117647058826,0.20608934361927306
271,271.py,0.0,0.00540773740350673,0.01914055804964353,0.391304347826087,0.21052631578947367,0.15659473976717772
272,272.py,0.0,0.009020544569112136,0.0322389403377945,0.25,0.5714285714285714,0.2156720140838695
