task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.0036983343085942783,0.008547890122752144,0.25,0.38235294117647056,0.16114979140195423
111,111.py,0.0,0.0018501491967782958,0.04253665667561763,0.2,0.7777777777777778,0.25554114591254345
117,117.py,0.0,0.003522422608163986,0.027799385508837843,0.4358974358974359,0.6190476190476191,0.27156671576551417
140,140.py,0.0,0.004742408842090341,0.026584440996108613,0.4482758620689655,0.29411764705882354,0.193430089741497
16,16.py,0.0,0.004691478628276716,0.039122391772836,0.2777777777777778,0.7142857142857143,0.2589693406161512
160,160.py,0.0,0.01049644970923434,0.05153930250132131,0.3103448275862069,0.65,0.25559514494919067
162,162.py,0.0,0.006952763401756345,0.03920815566000264,0.13333333333333333,0.8333333333333334,0.2532068964321064
166,166.py,0.0,0.030570263780393448,0.11330849383575528,0.6451612903225806,0.47619047619047616,0.3163076310323014
170,170.py,0.0,0.011294477681844056,0.08574929257125441,0.6,0.8666666666666667,0.3909276092299413
171,171.py,0.0,0.006990006728332351,0.04686670913916292,0.18181818181818182,0.6,0.20891872442141926
18,18.py,0.0,0.00735165222251842,0.009264032722279061,0.08333333333333333,0.11666666666666667,0.05415392123619937
249,249.py,0.0,0.0026749010302443248,0.026084743001221457,0.14285714285714285,0.8,0.24290419672215216
250,250.py,0.0,0.005828911550789428,0.03856008057790654,0.3125,0.5,0.214222248032174
251,251.py,0.0,0.003591719856521434,0.040368614103266434,0.18181818181818182,0.7,0.23144462894449241
267,267.py,0.0,0.004361453072458876,0.10855926040543844,0.07692307692307693,1.0,0.29746094760024355
270,270.py,0.0,0.010592897937983565,0.06620697672079141,0.3333333333333333,0.47058823529411764,0.22018036082155648
271,271.py,0.0,0.01618156097227942,0.07422043109521784,0.43478260869565216,0.21052631578947367,0.18392772913815578
272,272.py,0.0,0.0019339897166611873,0.0322389403377945,0.25,0.5714285714285714,0.2139003753707568
273,273.py,0.0,0.002544784840626205,0.022554890372661975,0.06666666666666667,0.5833333333333334,0.16877491880332204
284,284.py,0.0,0.0021045832110477116,0.03514847831369806,0.18181818181818182,0.4444444444444444,0.165878921946843
292,292.py,0.0,0.0032284492022662025,0.04971987693433304,0.4444444444444444,0.8333333333333334,0.33268152597859424
293,293.py,0.0,0.00241704593038681,0.04576318980860576,0.11764705882352941,0.7272727272727273,0.22327500545881232
304,304.py,0.0,0.0037155106403592712,0.007888036262523124,0.10526315789473684,0.3225806451612903,0.10986183748972739
305,305.py,0.0,0.008599207857976002,0.08385766789076256,0.2857142857142857,0.5,0.21954279036575608
310,310.py,0.0,0.0031471961567881668,0.023822075879507874,0.13333333333333333,0.6666666666666666,0.206742318009074
389,389.py,0.0,0.007865875418572421,0.030067002446067845,0.13636363636363635,0.875,0.26232412855706916
411,411.py,0.0,0.0039610343210404915,0.02736989145562129,0.5238095238095238,0.8333333333333334,0.3471184457298797
413,413.py,0.0,0.0032351195635822705,0.06450776614394887,0.3,0.75,0.2794357214268828
417,417.py,0.0,0.004273210038391032,0.03613133465426271,0.4444444444444444,0.55,0.25871224728427455
419,419.py,0.0,0.0022947928979879166,0.040824829046386304,0.2777777777777778,0.4166666666666667,0.1843910165972047
422,422.py,0.0,0.06332269444837724,0.21451278268552823,0.42105263157894735,0.35714285714285715,0.26400774146392747
429,429.py,0.0,0.0019062604713510976,0.022142500713457372,0.06666666666666667,0.6666666666666666,0.18934552362953544
430,430.py,0.0,0.03574508930597515,0.1892240568795935,0.1111111111111111,0.6666666666666666,0.2506867309908366
432,432.py,0.0,0.0028547084015994864,0.03524570878135214,0.4,0.7142857142857143,0.2880965328671665
438,438.py,0.0,0.003544092803441895,0.02371587994423448,0.05714285714285714,0.32,0.10110070747263339
444,444.py,0.0,0.003687349056251039,0.03403726027633586,0.39285714285714285,0.6470588235294118,0.26941014392978535
451,451.py,0.0,0.002694212814112345,0.04576318980860576,0.23076923076923078,1.0,0.3198066583479872
452,452.py,0.0,0.008808623977923752,0.09186672262412122,0.6666666666666666,1.0,0.4418355033171779
454,454.py,0.0,0.008431638187495647,0.05863412820726265,0.42105263157894735,0.7142857142857143,0.300601028064855
455,455.py,0.0,0.06908895196867147,0.22676969933796182,0.25,0.5,0.2614646628266583
456,456.py,0.0,0.002769482514790752,0.032616068087785235,0.4166666666666667,0.5714285714285714,0.25587019717445353
457,457.py,0.0,0.001847024761999881,0.0752421768074461,0.125,1.0,0.3005223003923615
458,458.py,0.0,0.004756721425975386,0.1370280642969544,0.875,0.8333333333333334,0.4625295297640658
465,465.py,0.0,0.02594221222704095,0.19574933521404528,0.4117647058823529,0.36363636363636365,0.2492731542399507
468,468.py,0.0,0.003482439897020257,0.00875405134658332,0.041666666666666664,0.29411764705882354,0.08700520124227344
473,473.py,0.0,0.002015745927086502,0.02062353272197709,0.28,0.5625,0.2162848196622659
474,474.py,0.0,0.002425393177607981,0.04253665667561763,0.2,0.7777777777777778,0.25568495690775084
478,478.py,0.0,0.003043188827799241,0.039281465090051315,0.3333333333333333,1.0,0.34391449681279596
560,560.py,0.0,0.0018980802981805563,0.03391326091030751,0.15384615384615385,0.75,0.23491437376366048
57,57.py,0.0,0.0091029700250109,0.05307712171072443,0.3076923076923077,0.3333333333333333,0.17580143319034408
572,572.py,0.0,0.0019919409796740075,0.03585890753612134,0.3333333333333333,0.3333333333333333,0.1761293787956155
578,578.py,0.0,0.0021506375830082675,0.021040698706927888,0.16666666666666666,0.6923076923076923,0.22054142381607378
581,581.py,0.0,0.004601046431380969,0.03524570878135214,0.1,1.0,0.2849616888031833
584,584.py,0.0,0.001869854090646045,0.02123934952630704,0.19230769230769232,0.6153846153846154,0.2077003778273152
590,590.py,0.0,0.002527663963473342,0.022773126241644532,0.2608695652173913,0.6842105263157895,0.24259522043457465
595,595.py,0.0,0.004463722111961718,0.02459326891206426,0.41935483870967744,0.5625,0.25272795743342585
61,61.py,0.0,0.011911360760015076,0.0317901171581787,0.24489795918367346,0.37142857142857144,0.16500700213260966
612,612.py,0.0,0.0019881146962454337,0.0446323613785333,0.07142857142857142,0.5714285714285714,0.1723694047329804
615,615.py,0.0,0.001671603863795382,0.027533580289873377,0.35294117647058826,0.6,0.24553659015606424
619,619.py,0.0,0.002617787947591995,0.014360901767514415,0.2222222222222222,0.5625,0.20042522798433215
620,620.py,0.0,0.018309427472129283,0.04700639108863458,0.38181818181818183,0.4,0.21178350009473643
625,625.py,0.0,0.0027058298796307657,0.01612277920720181,0.2857142857142857,0.35294117647058826,0.16437101781792662
627,627.py,0.0,0.0024820135302087835,0.008938291812369515,0.15555555555555556,0.20588235294117646,0.09321455345982757
629,629.py,0.0,0.008186066036116824,0.09985227134797103,0.3,0.8,0.302009584346022
64,64.py,0.0,0.06341952122414166,0.4580519369844352,0.46153846153846156,1.0,0.49575247993675964
69,69.py,0.0,0.009734406331509318,0.02790106460266083,0.19047619047619047,0.30952380952380953,0.13440886773354255
71,71.py,0.0,0.017383175261992952,0.06107383511547012,0.6607142857142857,0.3111111111111111,0.262570601800715
723,723.py,0.0,0.0016777222142214067,0.021500003802814183,0.14285714285714285,0.8,0.2415087172185446
725,725.py,0.0,0.0012050059493966777,0.04576318980860576,0.25,1.0,0.3242420489395006
728,728.py,0.0,0.012020335099713078,0.10469995032904245,0.5625,0.5833333333333334,0.31563840469052223
733,733.py,0.0,0.049350066667741596,0.18829474694262344,0.5909090909090909,0.5,0.332138476129864
735,735.py,0.0,0.004107453289239177,0.019231379477862416,0.3142857142857143,0.2608695652173913,0.1496235280675518
