task_id,filename,em,bleu,wbleu,syntax,dataflow,codebleu
11,11.py,0.0,0.005511334102782662,0.015062961434438488,0.25,0.4411764705882353,0.1779376915313641
111,111.py,0.0,0.0052608684749981885,0.04253665667561763,0.2,0.6666666666666666,0.2286160479543206
115,115.py,0.0,0.019051940332810942,0.1338016137831896,0.09090909090909091,0.42857142857142855,0.16808351839913
117,117.py,0.0,0.005292314184058494,0.027799385508837843,0.4358974358974359,0.6190476190476191,0.2720091886594878
140,140.py,0.0,0.00952741110691353,0.026584440996108613,0.4482758620689655,0.29411764705882354,0.19462634030770282
16,16.py,0.0,0.007067093716617054,0.05109339028357839,0.2777777777777778,1.0,0.3339845654444933
160,160.py,0.0,0.04158219984994796,0.1319280638537261,0.2413793103448276,0.6,0.25372239351212544
162,162.py,0.0,0.01182847553469211,0.03858062268412621,0.13333333333333333,0.5,0.1709356078880379
166,166.py,0.0,0.050226204436738954,0.11393280668332911,0.6451612903225806,0.9047619047619048,0.42852055155113833
170,170.py,0.0,0.08073097285821373,0.2564502002740143,0.6,0.8666666666666667,0.45096195994972366
171,171.py,0.0,0.018798317647335087,0.04686670913916292,0.09090909090909091,0.4,0.13914352942389724
18,18.py,0.0,0.006845824785747226,0.009195150377899574,0.08333333333333333,0.1,0.04984357712424503
249,249.py,0.0,0.007796433633895288,0.06238986072117501,0.21428571428571427,0.5,0.19611800216019615
250,250.py,0.0,0.010320361584657317,0.03216031723615535,0.3125,0.8333333333333334,0.2970785030385365
251,251.py,0.0,0.012041494936658497,0.040368614103266434,0.18181818181818182,0.7,0.2335570727145267
265,265.py,0.0,0.016002560876917725,0.14953487812212207,0.2727272727272727,0.625,0.26581617793157813
267,267.py,0.0,0.007780748864767423,0.1977038138188755,0.15384615384615385,0.5,0.2148326791324492
270,270.py,0.0,0.07872924608228367,0.1842644559759274,0.7083333333333334,0.5882352941176471,0.3898905823772979
271,271.py,0.0,0.020409456503799262,0.08367437134595068,0.43478260869565216,0.6842105263157895,0.3057692407152979
272,272.py,0.0,0.0032630652888198785,0.0322389403377945,0.25,0.5714285714285714,0.21423264426379646
273,273.py,0.0,0.006409912521492096,0.022554890372661975,0.06666666666666667,0.5833333333333334,0.16974120072353852
284,284.py,0.0,0.005783214009218943,0.03514847831369806,0.18181818181818182,0.4444444444444444,0.1667985796463858
292,292.py,0.0,0.0169861974906263,0.048549177170732344,0.2222222222222222,0.6666666666666666,0.23860606588756186
293,293.py,0.0,0.027427210913946506,0.19355472730798323,0.23529411764705882,0.8181818181818182,0.3186144685127017
304,304.py,0.0,0.006363342599086976,0.015776072525046248,0.18421052631578946,0.2903225806451613,0.124168130521271
305,305.py,0.0,0.00572387247753274,0.04758733096412523,0.2857142857142857,0.6666666666666666,0.25142303895565254
310,310.py,0.0,0.008447063994683927,0.023822075879507874,0.2,0.5555555555555556,0.19695617385743686
389,389.py,0.0,0.013243387827292846,0.040214032771020466,0.4090909090909091,0.5,0.2406370824223056
411,411.py,0.0,0.16625131470499446,0.5541156235972406,0.5714285714285714,0.5,0.4479488774327016
413,413.py,0.0,0.017335685887215155,0.06450776614394887,0.7,1.0,0.445460863007791
417,417.py,0.0,0.0028897314731818405,0.01682845596488031,0.2222222222222222,0.4,0.16048510241507108
419,419.py,0.0,0.004977587797754485,0.048549177170732344,0.3333333333333333,0.6666666666666666,0.2633816912421217
422,422.py,0.0,0.13893031405126585,0.24846847982908804,0.3157894736842105,0.42857142857142855,0.28293992403399826
429,429.py,0.0,0.003387793259145,0.022142500713457372,0.06666666666666667,0.5833333333333334,0.1688825734931506
430,430.py,0.0,0.07195213544257117,0.1892240568795935,0.1111111111111111,0.6666666666666666,0.2597384925249856
432,432.py,0.0,0.006369304104455854,0.03391326091030751,0.3,0.8571428571428571,0.2993563555394051
438,438.py,0.0,0.003379588989488001,0.012756976469629349,0.14285714285714285,0.48,0.15974842707906506
444,444.py,0.0,0.007095584130806349,0.03403726027633586,0.39285714285714285,0.7058823529411765,0.2849680850513654
450,450.py,0.0,0.0099458088695389,0.04928794503162172,0.38461538461538464,0.7,0.2859622846291363
451,451.py,0.0,0.0038111203719291505,0.04576318980860576,0.23076923076923078,0.75,0.2575858852374414
452,452.py,0.0,0.015013144370355695,0.043441091034192414,0.6666666666666666,1.0,0.43128022551780365
454,454.py,0.0,0.030232667130855925,0.046524626652180476,0.2631578947368421,0.5714285714285714,0.2278359399871125
455,455.py,0.0,0.04650324554537358,0.2023636001239045,0.25,0.25,0.18721671141731952
456,456.py,0.0,0.010713701843513142,0.031848093073478904,0.5,0.5714285714285714,0.27849759158639087
457,457.py,0.0,0.00566295654113955,0.13702806429695438,0.125,1.0,0.3169227552095235
458,458.py,0.0,0.007939087147543497,0.07705654326501768,1.0,1.0,0.5212489076031404
464,464.py,0.0,0.009152541620698935,0.02496593666055756,0.35714285714285715,0.5,0.22281533385602842
465,465.py,0.0,0.04139238231944375,0.19574933521404528,0.4117647058823529,0.36363636363636365,0.25313569676305137
468,468.py,0.0,0.0037730859022099853,0.00839598053076405,0.020833333333333332,0.2647058823529412,0.07442707052981214
473,473.py,0.0,0.005308470686586064,0.02062353272197709,0.28,0.5625,0.2171080008521408
474,474.py,0.0,0.0033200591390201775,0.04253665667561763,0.2,0.7777777777777778,0.2559086233981039
478,478.py,0.0,0.007173775053353474,0.039281465090051315,0.25,0.75,0.2616138100358512
560,560.py,0.0,0.002837045175138427,0.033183516807882445,0.07692307692307693,0.75,0.21573590972652446
562,562.py,0.0,0.00506619280504146,0.02950234363196405,0.3333333333333333,0.75,0.2794754674425847
57,57.py,0.0,0.007942181016469338,0.01308669968061617,0.4230769230769231,0.3333333333333333,0.19435978427683548
572,572.py,0.0,0.007122118815326709,0.06439548065975591,0.3333333333333333,0.6666666666666666,0.26787939986877063
573,573.py,0.0,0.0072366140632148775,0.03835654723565782,0.5882352941176471,0.3333333333333333,0.2417904471874633
578,578.py,0.0,0.013447816951247835,0.0427472985550776,0.16666666666666666,0.6923076923076923,0.2287923686201711
581,581.py,0.0,0.004926907641268069,0.03524570878135214,0.1,0.8,0.23504315410565507
584,584.py,0.0,0.07678432706586173,0.17948731297841766,0.5769230769230769,0.6153846153846154,0.36214483308799295
